,Name,Size,Address,More info,Latitude,Longitude
1045,The Packinghouse Church,Mega church,"27165 San Bernardino Ave Redlands, CA",http://www.usachurches.org/church/the-packinghouse-church.htm,34.077578,-117.213075
1046,Baptist Church of Redondo Hills,Medium church,"2300 Ralston Ln Redondo Beach, CA",http://www.usachurches.org/church/baptist-church-of-redondo-hills.htm,33.861953,-118.369502
1047,Bible Church of the South Bay,Small church,"525 Earle Ln Redondo Beach, CA",http://www.usachurches.org/church/bible-church-of-the-south-bay.htm,33.859871,-118.37184
1048,Redwood Baptist Church,Medium church,"2323 Euclid Ave Redwood City, CA",http://www.usachurches.org/church/redwood-baptist-church.htm,37.4639,-122.242529
1049,Peninsula Covenant Church,Large church,"3560 Farm Hill Blvd Redwood City, CA",http://www.usachurches.org/church/peninsula-covenant-church.htm,37.462761,-122.249829
1050,Sequoia Christian Church,Medium church,"233 Topaz St Redwood City, CA",http://www.usachurches.org/church/sequoia-christian-church.htm,37.474637,-122.249757
1051,First Baptist Church of Redwood Valley,Small church,"642 Ellen Lynn Dr Redwood Valley, CA",http://www.usachurches.org/church/first-baptist-church-of-redwood-valley.htm,39.269008,-123.219597
1052,First United Methodist Church of Reseda,Medium church,"18120 Saticoy St Reseda, CA",http://www.usachurches.org/church/first-united-methodist-church-of-reseda.htm,34.208409,-118.527904
1053,Iglesia Pentecostes Internacional La Gran Comision Inc.,Small church,"7116 Reseda Blvd Reseda, CA",http://www.usachurches.org/church/iglesia-pentecostes-internacional-la-gran-comision-inc.htm,34.199896,-118.536049
1054,Sunrise Church,Mega church,"2759 N Ayala Dr Rialto, CA",http://www.usachurches.org/church/sunrise-church.htm,34.127505,-117.392533
1055,Resurrection African Methodist Episcopal Church,Small church,"3001 Cutting Blvd Richmond, CA",http://www.usachurches.org/church/resurrection-african-methodist-episcopal-church.htm,37.925238,-122.339811
1056,Ennis Chapel Church of God in Christ,Medium church,"530 S 15th St Richmond, CA",http://www.usachurches.org/church/ennis-chapel-church-of-god-in-christ.htm,37.924518,-122.354909
1057,McGlothen Temple Church of God in Christ,Medium church,"1443 Fred Jackson Way Richmond, CA",http://www.usachurches.org/church/mcglothen-temple-church-of-god-in-christ.htm,37.954343,-122.366931
1058,All Nations Church Of God In Christ,Medium church,"1225 York St Richmond, CA",http://www.usachurches.org/church/all-nations-church-of-god-in-christ.htm,37.950998,-122.368869
1059,Desert Christian Center,Medium church,"100 E Bataan Ave Ridgecrest, CA",http://www.usachurches.org/church/desert-christian-center.htm,35.604421,-117.669129
1060,Grace Connection Bible Fellowship,Small church,"114 Gemstone St, Ste A Ridgecrest, CA",http://www.usachurches.org/church/graceconnectionbiblefellowship.htm,35.619364,-117.667802
1061,Ripon Free Methodist Church,Medium church,"218 W Main St Ripon, CA",http://www.usachurches.org/church/ripon-free-methodist-church.htm,37.739387,-121.125669
1062,Elevate Life Church,Large church,"4027 Trail Creek Rd Riverside, CA",http://www.usachurches.org/church/the-rock-church-south-riverside.htm,33.900552,-117.492073
1063,First Congregational Church of Corona,Medium church,"809 S Ramona Ave Corona, CA",http://www.usachurches.org/church/first-congregational-church-of-corona.htm,33.874496,-117.565298
1064,First Evangelical Lutheran Church,Medium church,"1207 W Cypress Ave Redlands, CA",http://www.usachurches.org/church/first-evangelical-lutheran-church-redlands.htm,34.038853,-117.191936
1065,The Grove Community Church,Mega church,"19900 Grove Community Dr Riverside, CA",http://www.usachurches.org/church/the-grove-community-church.htm,33.900629,-117.318972
1066,Power House Church of God in Christ,Small church,"2081 3rd St Riverside, CA",http://www.usachurches.org/church/power-house-church-of-god-in-christ.htm,33.98297,-117.356696
1067,Sandals Church,Mega church,"150 Palmyrita Ave Riverside, CA",http://www.usachurches.org/church/sandals-church-riverside.htm,34.004765,-117.310336
1068,In His Presence Worship Center,Medium church,"3463 Chicago Ave Riverside, CA",http://www.usachurches.org/church/in-his-presence-worship-center.htm,33.980345,-117.348474
1069,Immanuel Baptist Temple,Medium church,"45 Michigan Ave Riverside, CA",http://www.usachurches.org/church/immanuel-baptist-temple.htm,34.017683,-117.322429
1070,Refreshing Spring Community Church,Medium church,"1120 Palmyrita Ave, Ste 230Riverside, CA",http://www.usachurches.org/church/refreshing-spring-community-church.htm,61.066692,-107.991707
1071,Harvest Christian Fellowship,Mega church,"6115 Arlington Ave Riverside, CA",http://www.usachurches.org/church/harvest-christian-fellowship.htm,33.945954,-117.434867
1072,Victory Worship Center,Medium church,"1445 Spruce St Riverside, CA",http://www.usachurches.org/church/victory-worship-center-riverside.htm,33.990267,-117.34319
1073,Life Church Of God In Christ,Mega church,"3349 Rubidoux Blvd Riverside, CA",http://www.usachurches.org/church/life-church-of-god-in-christ-riverside.htm,34.001574,-117.403218
1074,Holy Spirit International Ministries,Small church,"6240 Morton Ave Riverside, CA",http://www.usachurches.org/church/holy-spirit-international-ministries.htm,33.974783,-117.473919
1075,Strong Tower Apostolic Community Church,Medium church,"22405 Goldencrest Dr Moreno Valley, CA",http://www.usachurches.org/church/strong-tower-apostolic-community-church.htm,33.911656,-117.271838
1076,Inner City Baptist Church,Medium church,"4398 Park Ave Riverside, CA",http://www.usachurches.org/church/inner-city-baptist-church.htm,33.971751,-117.368382
1077,St. Matthew Lutheran Church,Medium church,"3785 Placer Corporate Dr, Ste 600Rocklin, CA",http://www.usachurches.org/church/st-matthew-lutheran-church-rocklin.htm,43.802342,-79.342623
1078,Berean Baptist Church,Medium church,"6298 Country Club Dr Rohnert Park, CA",http://www.usachurches.org/church/berean-baptist-church-rohnert-park.htm,38.348775,-122.695881
1079,Rolling Hills Covenant Church,Mega church,"2222 Palos Verdes Dr N Rolling Hills Estates, CA",http://www.usachurches.org/church/rollinghillscovenantchurch.htm,33.775095,-118.319039
1080,Calvary Chapel Roseville,Small church,"801 Riverside Ave Roseville, CA",http://www.usachurches.org/church/calvary-chapel-roseville.htm,38.732353,-121.29046
1081,Oasis Bible Fellowship,Small church,"114 N Sunrise Ave Roseville, CA",http://www.usachurches.org/church/oasis-bible-fellowship.htm,38.745926,-121.266211
1082,Bayside Church,Mega church,"8191 Sierra College Blvd Roseville, CA",http://www.usachurches.org/church/bayside-church-roseville.htm,38.750014,-121.226448
1083,Incarnation Anglican Church,Small church,"16 Richards Dr Roseville, CA",http://www.usachurches.org/church/incarnation-anglican-church.htm,38.765286,-121.304542
1084,River City Christian,Large church,"10933 Progress Ct Rancho Cordova, CA",http://www.usachurches.org/church/first-covenant-church-of-sacramento.htm,38.59947,-121.279166
1085,Slavic Trinity Church,Mega church,"5341 Auburn Blvd Sacramento, CA",http://www.usachurches.org/church/slavic-trinity-church.htm,38.666795,-121.339968
1086,Mission Community Church,Medium church,"4470 Custis Ave Sacramento, CA",http://www.usachurches.org/church/mission-community-church.htm,38.534614,-121.485436
1087,Christ Community Church,Large church,"5025 Manzanita Ave Carmichael, CA",http://www.usachurches.org/church/christ-community-church-carmichael.htm,38.657886,-121.327535
1088,Sacramento Central Seventh-day Adventist Church,Large church,"6045 Camellia Ave Sacramento, CA",http://www.usachurches.org/church/sacramento-central-seventh-day-adventist-church.htm,38.568942,-121.425832
1089,Park Vista Christian Church,Small church,"4470 Custis Ave Sacramento, CA",http://www.usachurches.org/church/parkvistachristianchurch.htm,38.534614,-121.485436
1090,St. Matthew Lutheran Church,Medium church,"3785 Placer Corporate Dr, Ste 600Rocklin, CA",http://www.usachurches.org/church/st-matthew-lutheran-church-rocklin.htm,43.802342,-79.342623
1091,First Church of God,Medium church,"4400 58th St Sacramento, CA",http://www.usachurches.org/church/firstchurchofgod.htm,38.535002,-121.438613
1092,Eternal Life Church,Small church,"9000 La Riviera Dr Sacramento, CA",http://www.usachurches.org/church/sacramento-grace-church.htm,38.564384,-121.366563
1093,Zion Lutheran Church,Medium church,"3644 Bolivar Ave North Highlands, CA",http://www.usachurches.org/church/zion-lutheran-church-north-highlands.htm,38.682975,-121.380507
1094,Journey Church of Folsom,Medium church,"450 Blue Ravine Rd Folsom, CA",http://www.usachurches.org/church/journey-church-of-folsom.htm,38.672662,-121.148976
1095,American River Community Church,Medium church,"3300 Walnut Ave Carmichael, CA",http://www.usachurches.org/church/american-river-community-church.htm,38.625192,-121.345999
1096,NorthCity Church,Medium church,"4147 Northgate Blvd, Ste 2Sacramento, CA",http://www.usachurches.org/church/northcity-church.htm,38.582087,-121.50012
1097,Warehouse Christian Ministries,Mega church,"9933 Business Park Dr Sacramento, CA",http://www.usachurches.org/church/warehouse-christian-ministries.htm,38.573249,-121.328322
1098,Citizens Church,Small church,"8025 Waterman Rd Sacramento, CA",http://www.usachurches.org/church/citizenschurch.htm,38.46587,-121.353739
1099,Higher Hope Christian Church,Small church,"5852 Santa Fe Way North Highlands, CA",http://www.usachurches.org/church/higher-hope-christian-church.htm,38.67372,-121.369578
1100,Harvest Church,Large church,"10385 E Stockton Blvd Elk Grove, CA",http://www.usachurches.org/church/harvest-church-elk-grove.htm,38.381447,-121.366568
1101,Point Pleasant United Methodist Church,Medium church,"3329 Point Pleasant Rd Elk Grove, CA",http://www.usachurches.org/church/point-pleasant-united-methodist-church.htm,38.330954,-121.463656
1102,First Baptist Church of Elk Grove,Mega church,"8939 E Stockton Blvd Elk Grove, CA",http://www.usachurches.org/church/first-baptist-church-of-elk-grove.htm,38.431299,-121.398522
1103,Capital Christian Center,Mega church,"9470 Micron Ave Sacramento, CA",http://www.usachurches.org/church/capital-christian-center-sacramento.htm,38.560302,-121.347603
1104,The Rock of Salinas,Medium church,"121 Lincoln Ave Salinas, CA",http://www.usachurches.org/church/the-rock-of-salinas.htm,36.675996,-121.65744
1105,Calvary Worship Center,Small church,"387 Russell Rd San Andreas, CA",http://www.usachurches.org/church/calvary-worship-center-san-andreas.htm,38.196736,-120.687694
1106,St. Paul African Methodist Episcopal Church,Medium church,"1355 W 21st St San Bernardino, CA",http://www.usachurches.org/church/st-paul-african-methodist-episcopal-church-san-bernardino.htm,34.13467,-117.314951
1107,St. John Lutheran Church,Small church,"820 N La Cadena Dr Colton, CA",http://www.usachurches.org/church/st-john-lutheran-church.htm,34.073665,-117.322889
1108,Sunrise Church,Mega church,"2759 N Ayala Dr Rialto, CA",http://www.usachurches.org/church/sunrise-church.htm,34.127505,-117.392533
1109,Trinity Church,Large church,"1551 Reservoir Rd Redlands, CA",http://www.usachurches.org/church/trinity-church-redlands.htm,34.038656,-117.151511
1110,Ecclesia Christian Fellowship,Large church,"1314 E Date St San Bernardino, CA",http://www.usachurches.org/church/ecclesia-christian-fellowship.htm,34.141313,-117.258538
1111,Greater Victory Church Of God In Christ,Medium church,"253 W Mill St San Bernardino, CA",http://www.usachurches.org/church/greater-victory-church-of-god-in-christ.htm,34.092139,-117.28822
1112,Woodlands Church,Small church,"24740 San Moritz Way Crestline, CA",http://www.usachurches.org/church/woodlands-community-bible-church.htm,34.243661,-117.264546
1113,Pathway Church,Medium church,"611 E Cypress Ave Redlands, CA",http://www.usachurches.org/church/pathway-church.htm,34.050558,-117.170719
1114,Center of Christ Ministries,Small church,"468 W 5th St San Bernardino, CA",http://www.usachurches.org/church/center-of-christ-ministries.htm,34.108315,-117.292771
1115,The Rock Church and World Outreach Center,Mega church,"2345 S Waterman Ave San Bernardino, CA",http://www.usachurches.org/church/the-rock-church-and-world-outreach-center.htm,34.05893,-117.278662
1116,Sovereign Grace Orthodox Presbyterian Church,Medium church,"Wabash Ave & 5th Ave Redlands, CA",http://www.usachurches.org/church/sovereign-grace-orthodox-presbyterian-church.htm,34.048389,-117.138969
1117,The Experience Pentecostal Church Of God In Christ,Small church,"1554 N Stoddard Ave San Bernardino, CA",http://www.usachurches.org/church/the-experience-pentecostal-church-of-god-in-christ.htm,34.127907,-117.293044
1118,Missions for Jesus Christ,Small church,"464 S Sierra Way San Bernardino, CA",http://www.usachurches.org/church/missions-for-jesus-christ.htm,34.092937,-117.285111
1119,Calvary Chapel San Clemente,Medium church,"1130 Avenida Talega San Clemente, CA",http://www.usachurches.org/church/calvary-chapel-san-clemente.htm,33.467225,-117.597866
1120,Heritage Christian Fellowship,Large church,"190 Avenida La Pata San Clemente, CA",http://www.usachurches.org/church/heritage-christian-fellowship.htm,33.453172,-117.593626
1121,Southcoast Church International,Medium church,"100 N Calle Seville San Clemente, CA",http://www.usachurches.org/church/southcoast-church-international.htm,33.424201,-117.61819
1122,La Jolla Presbyterian Church,Large church,"7715 Draper Ave San Diego, CA",http://www.usachurches.org/church/la-jolla-presbyterian-church.htm,32.71576,-117.163817
1123,Mission Valley Community Chapel,Medium church,"6964 Mission Gorge Rd San Diego, CA",http://www.usachurches.org/church/missionvalleycommunitychapel.htm,32.800044,-117.091622
1124,Shadow Mountain Community Church,Mega church,"2100 Greenfield Dr El Cajon, CA",http://www.usachurches.org/church/shadow-mountain-community-church.htm,32.799997,-116.904284
1125,San Diego Japanese Southern Baptist Church,Small church,"2605 Highland Ave National City, CA",http://www.usachurches.org/church/san-diego-japanese-southern-baptist-church.htm,32.662596,-117.092683
1126,Power in Christ Deliverance Center,Small church,"4101 University Ave San Diego, CA",http://www.usachurches.org/church/power-in-christ-deliverance-center.htm,32.749682,-117.106623
1127,La Jolla Community Church,Large church,"4377 Eastgate Mall San Diego, CA",http://www.usachurches.org/church/la-jolla-community-church.htm,32.878016,-117.212439
1128,Barabbas Road Church,Large church,"4833 Doliva Dr San Diego, CA",http://www.usachurches.org/church/barabbas-road-church.htm,32.831086,-117.175697
1129,Horizon Christian Fellowship,Mega church,"8110 Aero Dr San Diego, CA",http://www.usachurches.org/church/horizon-christian-fellowship.htm,32.809634,-117.148732
1130,Rancho Bernardo Community Church,Mega church,"17010 Pomerado Rd San Diego, CA",http://www.usachurches.org/church/rancho-bernardo-community-presbyterian-church.htm,33.020523,-117.061164
1131,Victory Outreach Church,Large church,"4235 National Ave San Diego, CA",http://www.usachurches.org/church/victory-outreach-church.htm,32.696059,-117.103449
