name;addr
Chestnut Street Baptist Church;609 N Chestnut St,Ellensburg,,WA,98926-3223
Robert Gray Baptist Church;2448 46th Ave,Longview,,WA,98632-5114
First Baptist Church of Longview, Inc.;747 WHEELER ST,LONGVIEW,,WA,98632-1678
Beacon Hill Baptist Church;158 Niblett Way,Longview,,WA,98632-5870
First Baptist Church of Lakewood;5400 112th St SW,Lakewood,,WA,98499-3007
First Baptist Church of Lacey;4705 22nd Ave SE,Lacey,,WA,98503-7044
First Baptist Church of Forks, Washington;651 S FORKS AVE,FORKS,,WA,98331
Aberdeen Avenue Baptist Church, a Corporation;2733 ABERDEEN AVE,ABERDEEN,,WA,98520
Trinity Baptist Church;8421 Meadow Rd SW,Lakewood,,WA,98499-2554
Oak Harbor Southern Baptist Church;50 SW 6th Ave,Oak Harbor,,WA,98277-2376
Trinity Baptist Church of Clarkston, Inc;816 Sycamore St,Clarkston,,WA,99403-2075
First Baptist Church, S.B.C., of Bingen, Wash.;302 Steuben St,Bingen,,WA,98605
Lacamas Heights Baptist Church, Inc.;4727 NE Everett Dr,Camas,,WA,98607-6828
Valleypoint Church;714 S Pines Rd,Spokane Valley,,WA,99206-5452
Windsor Baptist Church;4404 W Hallett Rd,Spokane,,WA,99224-5906
First Baptist Church of Dishman, Washington;315 N Argonne Rd,Spokane Valley,,WA,99212-2801
East Valley Baptist Church;14516 E Wellesley Ave,Spokane Valley,,WA,99216-1418
Airway Heights Baptist Church;12322 W Sunset Hwy,Airway Heights,,WA,99001-9443
North Addison Baptist Church;6120 N Addison St,Spokane,,WA,99208-1002
Pinehurst Baptist Church;1902 Madison St,Everett,,WA,98203-5315
Sequoia Baptist Church;26025-111TH AVE. SE,KENT,,WA,98032
The Body of Christ (SBC) Seattle;1320 SW 102nd St,Seattle,,WA,98146-3753
First Baptist Church of Monroe, WA;17922 149th St SE,Monroe,,WA,98272-1102
First Baptist Church of Beverly Park;11659 1st Ave S,Seattle,,WA,98168-2005
First Baptist Church of Enumclaw;3466 Porter St,Enumclaw,,WA,98022-3353
Sunset Community Church;1032 Edmonds Ave NE,Renton,,WA,98056
Wenatchee Valley Baptist Church;650 Crawford Ave,Wenatchee,,WA,98801-3651
Emmanuel Baptist Church of Moses Lake, Washington;516 E Nelson Rd,Moses Lake,,WA,98837-2394
New Heights Church;390 Thayer Dr,RICHLAND,,WA,99352-4133
Richland Baptist Church;1632 George Washington Way,Richland,,WA,99354-5700
Kennewick Baptist Church;2425 W Albany Ave,Kennewick,,WA,99336-3064
Emmanuel Baptist Church;1116 N 20th Ave,Pasco,,WA,99301-4069
Valley Bible Church;322 E. Main Street,Middlebury,,VT,5753
Cornerstone Church;1453 Rt 107,South Royalton,,VT,5068
Mission City Church;3092 Cold River Road,Rutland,,VT,5701
New Creation Fellowship;289 VT Route 110,Chelsea,,VT,5038
Faith for Life Church;Po Box 526,Castleton,,VT,5735
Mountainside Bible Fellowship;27 Holden Rd,N. Chittenden,,VT,5737
Burlington City Church;406 North Ave,Burlington,,VT,5401
Whiting Community Church;7 N Main St,Whiting,,VT,5778
Congregational Church;3554 Route 346,North Pownal,,VT,5620
Lyndon Center Free Baptist Church;65 & 77 College Road,Lyndon Center,,VT,5850
Grace Bible Church - Moscow;856 Moscow Road,Moscow,,VT,5662
Christ Memorial Church;1033 Essex Rd,Williston,,VT,05495-7185
Open Door Baptist Church;3995 Roanoke St,Christiansburg,,VT,24073
Daybreak Community Church;67 Creek Farm Plaza Suite 2,Colchester,,VT,5446
Reformed Bible Church, Inc.;894 Highway 133,Clarendon,,VT,5777
Sheffield Federated Church;Berry Hill Road,SHEFFIELD,,VT,5866
East Randolph Baptist Church;47 Vt Route 14 N,East Randolph,,VT,05041-9523
Northshire Baptist Church;5769 Main Street,Manchester Center,,VT,05255-9483
East Peacham Baptist Church;1634 East Peacham Road,Peacham,,VT,05862-7903
Precision Valley Baptist Church;67Route 106,North Springfield,,VT,5150
Community Baptist Church, Inc.;Plot 7 Estate Pearl,St Croix,,VI,851
Bible Baptist Church;#33F Smith Field,Frederiksted, St Coix,,VI,840
Calvary Baptist Chuch;1A & 1G Contant,St John,,VI,830
Cruz Bay Baptist Church;1A & 1G Contant,St John,,VI,830
The Sheperds Fold St Croix;PO Box 657,Kingshill,,VI,00851-0657
Grace Baptist Church;4R Estate Fortuna,St. Thomas,,VI,802
Bovoni Baptist Church;Bovoni Estates 5A-5,St. Thomas,,VI,802
St Paul Baptist Church;Anna''''s Retreat 215-312,St Thomas,,VI,802
Ebenezer Memorial Baptist Church;#85 Contant,St Thomas,,VI,00803-8201
Resurrection Baptist Church;144 Elm Street,Montpelier,,VT,05602-2823
The Point Church;212 Fredericksburg Ave,Louisa,,VA,23093
First Baptist Church of Beverly Park;11659 1st Ave S,Seattle,,WA,98168-2005
First Baptist Church of Enumclaw;3466 Porter St,Enumclaw,,WA,98022-3353
Sunset Community Church;1032 Edmonds Ave NE,Renton,,WA,98056
Wenatchee Valley Baptist Church;650 Crawford Ave,Wenatchee,,WA,98801-3651
Emmanuel Baptist Church of Moses Lake, Washington;516 E Nelson Rd,Moses Lake,,WA,98837-2394
New Heights Church;390 Thayer Dr,RICHLAND,,WA,99352-4133
Richland Baptist Church;1632 George Washington Way,Richland,,WA,99354-5700
Kennewick Baptist Church;2425 W Albany Ave,Kennewick,,WA,99336-3064
Emmanuel Baptist Church;1116 N 20th Ave,Pasco,,WA,99301-4069
Valley Bible Church;322 E. Main Street,Middlebury,,VT,5753
Cornerstone Church;1453 Rt 107,South Royalton,,VT,5068
Mission City Church;3092 Cold River Road,Rutland,,VT,5701
New Creation Fellowship;289 VT Route 110,Chelsea,,VT,5038
Faith for Life Church;Po Box 526,Castleton,,VT,5735
Mountainside Bible Fellowship;27 Holden Rd,N. Chittenden,,VT,5737
Burlington City Church;406 North Ave,Burlington,,VT,5401
Whiting Community Church;7 N Main St,Whiting,,VT,5778
Congregational Church;3554 Route 346,North Pownal,,VT,5620
Lyndon Center Free Baptist Church;65 & 77 College Road,Lyndon Center,,VT,5850
Grace Bible Church - Moscow;856 Moscow Road,Moscow,,VT,5662
Christ Memorial Church;1033 Essex Rd,Williston,,VT,05495-7185
Open Door Baptist Church;3995 Roanoke St,Christiansburg,,VT,24073
Daybreak Community Church;67 Creek Farm Plaza Suite 2,Colchester,,VT,5446
Reformed Bible Church, Inc.;894 Highway 133,Clarendon,,VT,5777
Sheffield Federated Church;Berry Hill Road,SHEFFIELD,,VT,5866
East Randolph Baptist Church;47 Vt Route 14 N,East Randolph,,VT,05041-9523
Northshire Baptist Church;5769 Main Street,Manchester Center,,VT,05255-9483
East Peacham Baptist Church;1634 East Peacham Road,Peacham,,VT,05862-7903
Precision Valley Baptist Church;67Route 106,North Springfield,,VT,5150
Community Baptist Church, Inc.;Plot 7 Estate Pearl,St Croix,,VI,851
Bible Baptist Church;#33F Smith Field,Frederiksted, St Coix,,VI,840
Calvary Baptist Chuch;1A & 1G Contant,St John,,VI,830
Cruz Bay Baptist Church;1A & 1G Contant,St John,,VI,830
The Sheperds Fold St Croix;PO Box 657,Kingshill,,VI,00851-0657
Grace Baptist Church;4R Estate Fortuna,St. Thomas,,VI,802
Bovoni Baptist Church;Bovoni Estates 5A-5,St. Thomas,,VI,802
St Paul Baptist Church;Anna''''s Retreat 215-312,St Thomas,,VI,802
Ebenezer Memorial Baptist Church;#85 Contant,St Thomas,,VI,00803-8201
Resurrection Baptist Church;144 Elm Street,Montpelier,,VT,05602-2823
The Point Church;212 Fredericksburg Ave,Louisa,,VA,23093
Washington Tree of Life Church;8605 Queen Elizabeth Blvd,Annandale,,VA,22003-4311
Send It MX;26289 Harrison Rd Send It MX,Abingdon,,VA,24210-7601
Coastal Church (Hampton);347 Hampton Roads Ave,Hampton,,VA,23661-3005
Iglesia Cristiana Sigueme;256 Rocco Ave, Apt C,Harrisonburg,,VA,22801
Generation Church;10437 Woodside Meadow Terr,Glen Allen,,VA,23059
Coastal Church (Chesapeake);1832 Elbow Rd,Chesapeake,,VA,23320
The Vine Church;PO Box 10248,Blacksburg,,VA,24062-0248
Little Creek Church;2329 E Little Creek Rd,Norfolk,,VA,23518-3205
Gospel Community Church Rivermont-Online Campus;1301 Rivermont Ave,Lynchburg,,VA,24504
Coastal Community-Online Campus;2800 S Independence Blvd Coastal Community Church,Virginia Bch,,VA,23456-6451
Iglesia Bautista De Las Naciones;5524 Warwick Rd,Richmond,,VA,23234
Capital City Church;321 N Arthur Ashe Blvd,Richmond,,VA,23220
Iglesia La Gran Comision;
Iglesia Bautista Spotswood;4009 Lafayette Blvd,Fredericksburg,,VA,22408-4227
New Life Christian Fellowship;1521 S Main St,Blacksburg,,VA,24060-5821
Mountain View Community Church-Orange Campus;23540 Raccoon Ford Rd,Culpeper,,VA,22701
Bon Air-James River Campus;2440 Hancroft Rd,Midlothian,,VA,23113
Gospel Community Church Rivermont-College Hill;1101 Floyd St,Lynchburg,,VA,24501
The Mount - Fredericksburg;10725 Courthouse Rd,Fredericksburg,,VA,22407
Remnant Church - Midtown;321 N Arthur Ashe Blvd,Richmond,,VA,23220-4008
Lifepoint Church King George Campus;10100 Foxes Way,King George,,VA,22485
Lifepoint Church Richmond Campus;2401 W Leigh St,Richmond,,VA,23220-1328
Broadus Memorial-Hebron Campus;3407 King William Rd,Aylett,,VA,23009
Passion Community Church - Aylett Campus;7753 Richmond Tappahannock Hwy,Aylett,,VA,23009-3020
Passion Community Church - Riverside;2723 James Madison Hwy,Bremo Bluff,,VA,23022
Passion Community Church - Nottoway Campus;2892 Schutt Rd,Burkeville,,VA,23922-2425
Passion Community Church - Farmville Campus;382 Fairgrounds Rd,Farmville,,VA,23901
Passion Community Church - Midlothian Campus;1021 Koger Center Blvd,Richmond,,VA,23235
Fairview at River Club;10835 Tidewater Trail,Fredericksburg,,VA,22408
Bethel Evangelical Church in Richmond;7330 Staples Mill Rd # 189,Richmond,,VA,23228
Lifepoint-Spotsylvania Campus;8201 Jefferson Davis Hwy,Fredericksburg,,VA,22407
Lifepoint-Culpeper Campus;16332 Cyclone Way,Culpeper,,VA,22701
Lifepoint-Stafford Campus;839 Garrisonville Rd,Stafford,,VA,22554
Holton;1600 W. Laburnum Ave,Richmond,,VA,23227
The Fourhundred;400 W. 32nd Street,Richmond,,VA,23225
The Rock at Manassas Baptist Church;8730 Sudley Road,Manassas,,VA,20110
Columbia @ Crossroads;3245 Glen Carlyn Road,Falls Church,,VA,22041
Portico Online Campus;PO Box 5365,Charlottesville,,VA,22905
Downtown Campus;PO Box 5365,Charlottesville,,VA,22905
Highlands Fellowship ~ Bluefield;3000 College Drive,Bluefield,,VA,24605
Joyful Community Church;145 Richneck Rd,Newport News,,VA,23608
Commissioned World Outreach Ministry;6 Export Drive,Sterling,,VA,20164
Iglesia Bautista Roca Eterna De Stafford;3404 Tipton Ln,Woodbridge,,VA,22192-4801
Pillar Church of Woodlawn;9001 Woodlawn Road,Alexandria,,VA,22309-1505
Coastal Church (Yorktown);101 Village Ave,Yorktown,,VA,23693
Journey Church;13286 James Madison Hwy,Orange,,VA,22960
Piney Grove Baptist Church;2804 Holland Road,Virginia Beach,,VA,23453
Christ Community Church;2209 S Amherst Hwy,Amherst,,VA,24521
Grace Point Fellowship;5422 Jefferson Davis Hwy,Fredericksbrg,,VA,22407-2626
Ebenezer Baptist Church;171 Semple Farm Rd,Hampton,,VA,23666
Christ Chosen Church;PO Box 3101,Chesapeake,,VA,23327
Arise Christian Fellowship;5245 Challedon Drive,Virginia Beach,,VA,23462
Faith Family & Fellowship;211 N. Main St,Hillsville,,VA,24343
Victory Baptist Church of Virginia Beach;4125 Indian River Rd,Virginia Beach,,VA,23456
One Body Church;14100 Parke Long Ct, Suite K,Chantilly,,VA,20151
Love Integrity Faith Excellence Church (L.I.F.E. Church);1574 Mountain Rd Suite A,Glen Allen,,VA,23060
Christ Fellowship Church of Williamsburg;5000 Easter Circle,Williamsburg,,VA,23188
Uplift Church;Colonial Downs Bldg 358 US Hwy 23,Weber City,,VA,24290
Hope Hill Church;PO Box 7712,Woodbridge,,VA,22195
Point Harbor Church;2705 Taylor Road,Chesapeake,,VA,23321
Emmanuel Church (Vb);865 Woodstock Road,Virginia Beach,,VA,23464
Woori Baptist Church;5035 Cliffhaven Dr,Annandale,,VA,22003
Royal Missionary Baptist Church of Usa;2533 Oak Tree Lane,Woodbridge,,VA,22191
Wayne Hills Deaf Fellowship;877 Ladd Road,Waynesboro,,VA,22980-7412
Living Word Deaf Church;4130 Waterlick Road,Forest,,VA,24551
Image Church;13900 Church Hill Dr,Woodbridge,,VA,22191
New Vision;PO Box  42058,Fredericksburg,,VA,22404
Greater Love Ministries;PO Box 455,Fredericksburg,,VA,22404
Kwang Ya Korean Church;7502 Melton Court,Gainesville,,VA,20155
Emmanuel United in Faith Baptist Church;31-C Conestoga Way Starlite Park,Troy,,VA,22974
New Vision Kingdom of God Ministries;4956 Southpoint Pkwy,Fredericksburg,,VA,22407
St. Paul Church of Christ Disciples;2238 Courtney Ave,Norfolk,,VA,23504
Adventure Church;2901 Luxford Ct,Chesapeake,,VA,23321
Oaklawn Baptist Church;7925 HIckory Road,South Chesterfield,,VA,23803
Saint Timothy;1613 E Washington St,Suffolk,,VA,23434
Africa Lighthouse Baptist Temple;3468 Gilbert Station Rd,Barboursville,,VA,22923
Korean Baptist Church of Alexandria;5940 Telegraph Rd,Alexandria,,VA,22310
Open Door Baptist Church;754 Germanna Highway,Culpeper,,VA,22701
Church of the Crossroads;204 Town Square St, Ste 4,Glade Spring,,VA,24340
New Life Fellowship Church;541 Luck Ave SW, Ste 100,Roanoke,,VA,24016
Joyful Community Church;145 Richneck Rd,Newport News,,VA,23608
Commissioned World Outreach Ministry;6 Export Drive,Sterling,,VA,20164
Iglesia Bautista Roca Eterna De Stafford;3404 Tipton Ln,Woodbridge,,VA,22192-4801
Pillar Church of Woodlawn;9001 Woodlawn Road,Alexandria,,VA,22309-1505
Coastal Church (Yorktown);101 Village Ave,Yorktown,,VA,23693
Journey Church;13286 James Madison Hwy,Orange,,VA,22960
Piney Grove Baptist Church;2804 Holland Road,Virginia Beach,,VA,23453
Christ Community Church;2209 S Amherst Hwy,Amherst,,VA,24521
Grace Point Fellowship;5422 Jefferson Davis Hwy,Fredericksbrg,,VA,22407-2626
Ebenezer Baptist Church;171 Semple Farm Rd,Hampton,,VA,23666
Christ Chosen Church;PO Box 3101,Chesapeake,,VA,23327
Arise Christian Fellowship;5245 Challedon Drive,Virginia Beach,,VA,23462
Faith Family & Fellowship;211 N. Main St,Hillsville,,VA,24343
Victory Baptist Church of Virginia Beach;4125 Indian River Rd,Virginia Beach,,VA,23456
One Body Church;14100 Parke Long Ct, Suite K,Chantilly,,VA,20151
Love Integrity Faith Excellence Church (L.I.F.E. Church);1574 Mountain Rd Suite A,Glen Allen,,VA,23060
Christ Fellowship Church of Williamsburg;5000 Easter Circle,Williamsburg,,VA,23188
Uplift Church;Colonial Downs Bldg 358 US Hwy 23,Weber City,,VA,24290
Hope Hill Church;PO Box 7712,Woodbridge,,VA,22195
Point Harbor Church;2705 Taylor Road,Chesapeake,,VA,23321
Emmanuel Church (Vb);865 Woodstock Road,Virginia Beach,,VA,23464
Woori Baptist Church;5035 Cliffhaven Dr,Annandale,,VA,22003
Royal Missionary Baptist Church of Usa;2533 Oak Tree Lane,Woodbridge,,VA,22191
Wayne Hills Deaf Fellowship;877 Ladd Road,Waynesboro,,VA,22980-7412
Living Word Deaf Church;4130 Waterlick Road,Forest,,VA,24551
Image Church;13900 Church Hill Dr,Woodbridge,,VA,22191
New Vision;PO Box  42058,Fredericksburg,,VA,22404
Greater Love Ministries;PO Box 455,Fredericksburg,,VA,22404
Kwang Ya Korean Church;7502 Melton Court,Gainesville,,VA,20155
Emmanuel United in Faith Baptist Church;31-C Conestoga Way Starlite Park,Troy,,VA,22974
New Vision Kingdom of God Ministries;4956 Southpoint Pkwy,Fredericksburg,,VA,22407
St. Paul Church of Christ Disciples;2238 Courtney Ave,Norfolk,,VA,23504
Adventure Church;2901 Luxford Ct,Chesapeake,,VA,23321
Oaklawn Baptist Church;7925 HIckory Road,South Chesterfield,,VA,23803
Saint Timothy;1613 E Washington St,Suffolk,,VA,23434
Africa Lighthouse Baptist Temple;3468 Gilbert Station Rd,Barboursville,,VA,22923
Korean Baptist Church of Alexandria;5940 Telegraph Rd,Alexandria,,VA,22310
Open Door Baptist Church;754 Germanna Highway,Culpeper,,VA,22701
Church of the Crossroads;204 Town Square St, Ste 4,Glade Spring,,VA,24340
New Life Fellowship Church;541 Luck Ave SW, Ste 100,Roanoke,,VA,24016
Cruce De Caminos Iglesia Bautista;835 Lee Ave SW,Leesburg,,VA,20175-3416
New Genesis Baptist Church;6189 Millwood Dr,Warrenton,,VA,20187
Fresh Fellowship of Richmond;2431 Old Coach,Richmond,,VA,23238
International Community Church;5716 Monument Ave,Richmond,,VA,23226
Iglesia Bautista Nueva Esperanza;8801 Perrymont Road,North Chesterfield,,VA,23237
Abundant Life International Ministries;Conference Room 221 8350 Richmond Highway,Alexandria,,VA,22309
Washington Promise Church;13342 Foxhole Dr,Fairfax,,VA,22033
Culpeper Korean;318 S West St,Culpeper,,VA,22701
Joy of Living Water Church;3665 Richmond Hwy,Stafford,,VA,22554-7748
Clearview Church;307 W Main St,Waynesboro,,VA,22980
Calvary Evangelical Baptist Church-Portsmouth;205 Gust Lane,Portsmouth,,VA,23701
God's Will Church;900 Maple Ave E,Vienna,,VA,22180
Fellowship Community Church of Mechanicsville;8505 Bell Creek Rd, Suite K,Mechanicsville,,VA,23116-3829
Iglesia Bautista Remanente De Dios;8200 Old Keen Mill Rd,Springfield,,VA,22152
First Baptist Church, Sycoline;19976 Sycoline Rd,Leesburg,,VA,20175
One Way Church;10090 Main St., #203,Fairfax,,VA,22031
Washington United Church;14637 Lee Highway C201,Centreville,,VA,20121
Immanuel Christian Ministries;P O Box 2123,Culpeper,,VA,22701
Charlottesville Elim Church;1675 Avon St Ext.,Charlottesville,,VA,22902
Second Chance Baptist Church;2701 County Drive,Petersburg,,VA,23803
Vision Community Church;410 Deacon Rd,Fredericksburg,,VA,22405
Hope Fellowship Church;45150 Russell Branch Pkwy, Suite 202,Ashburn,,VA,20147
The Point Church;155 Hansen Rd,Charlottesvle,,VA,22911-3552
Lifelong Ministries;501 Colton Creek Rd, #204,Midlothian,,VA,23113
New Life Baptist Church of Richmond;4301 Patterson Avenue,Richmond,,VA,23221
Grace Baptist Church;170 Melody Ct,Tappahannock,,VA,22560
Iglesia Bautista Vida Nueva;5524 Warwick Rd,Richmond,,VA,23224
Remnant Church;12 N 19th St,Richmond,,VA,23223-6912
Word And Spirit Baptist Church;5649-L General Washington Dr,Alexandria,,VA,22312
Christian Life Fellowship;26991 Wilderness Road,Jonesville,,VA,24263
Middle Cross Missionary Baptist Church;59 Wayside Rd,Stuart,,VA,24171
Precious Blood Baptist Church;542 South Park Blvd.,Colonial Heights,,VA,23834
Lifeline Fellowship, SBC;9600 Salem Church Rd,North Chesterfield,,VA,23237
Charlottesville Community Church;1757 Avon Street Extended,Charlottesville,,VA,22902
Iglesia Bautista Nueva Vida;955 Tye Brook Hwy,Piney River,,VA,22964
New Birth Community Church;PO Box 1564,Manassas,,VA,20108
Frontier Mission Church;1328 Spring Hill Rd,McLean,,VA,22102
United Baptist Church;3400 US Highway 29 N,Danville,,VA,24540
La Iglesia De Jesus-Bautista;7420 Towchester Dr,Chesterfield,,VA,23832
All Souls Church;Venable Elementary School 406 14th St, NW,Charlottesville,,VA,22903
First Baptist Church;9654 Buckley Hall Rd,Mathews,,VA,23109
Canaan Korean Baptist Church;15315 Community Ln #304,Newport News,,VA,23608
Beulah Baptist Church;9297 Eggbornsville Rd,Rixeyville,,VA,22737-2129
Heritage Baptist Church;5102 Bristol Hwy. Suite 101,Gate City,,VA,24251-1913
New Life Community Church;509 E Main Street,Louisa,,VA,23093-0502
Oakes Memorial Baptist Church;14433 Franklin Tpke,Dry Fork,,VA,24549-3708
The Tabernacle;1978 South Boston Rd,Danville,,VA,24540-5524
Crosslink Community Church;4904 S Valley Pike,Rockingham,,VA,22801-3933
Grace Church of Gainesville;6623 ELECTRIC AVENUE,WARRENTON,,VA,20187
Iglesia de las Americas;3630 Old Forest Rd,Lynchburg,,VA,24501-2904
Arlington Korean Baptist Church;3313 Arlington Blvd,Arlington,,VA,22201-1311
Zion Hill Baptist Church;10411 Cooktown Rd,Spotsylvania,,VA,22553-4006
Faith Hope And Love;13655 Lynn St,Woodbridge,,VA,22191-2123
Community;6890 Token Valley Road,Manassas,,VA,20112
Solid Rock;2510 Pompey Springs Rd,Richmond,,VA,23234-1332
Harvest Fellowship Baptist Church;19290 Battery Park Rd,Smithfield,,VA,23430-6125
Grace Church Williamsburg;151 Kristiansand Dr, Suite 109,Williamsburg,,VA,23188
Christiansburg Baptist Church;2895 Roanoke Street,Christiansburg,,VA,24073
New Hope Baptist Church;2596 Walmsley Road,Lottsburg,,VA,22511
Virginia Bible Baptist Church;10631 Timberidge Rd,Fairfax Station,,VA,22039
Vietnamese Agape;Unknown,Unknown,,VA,0
Slavic;728 Foley Rd,Harrisonburg,,VA,22801-8725
Mount Hope Baptist Church;6823 Harrison Rd,Fredericksburg,,VA,22407-6491
Korean Mission Baptist Church dba Covenant Baptist Church;2320 E Washington St,Petersburg,,VA,23803-3728
Victory Missionary Baptist Church;US Rt. 58 @ St. Rt. 644,Ben Hur,,VA,24218
Primera Iglesia Bautista Maranatha;318 S West St,Culpeper,,VA,22701-3132
Land of Promise;5924 Smith Station Rd,Fredericksburg,,VA,22407-9317
Herndon Korean Baptist Church;12410 Popes Head Rd,Fairfax,,VA,22030
Iglesia Bautista La Gran Comision;9301 Little River Turnpike,Fairfax,,VA,22031-4108
New Zion;3991 Longhill Rd,Williamsburg,,VA,23188
